"COUNTRY","Country","POLLUTANT","Pollutant","ACTIVITY","Activity ","MEASURE","Measure","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","CO2","Carbon dioxide","K65","Insurance, reinsurance and pension funding, except compulsory social security","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,113016,,
"NOR","Norway","CH4","Methane","K66","Activities auxiliary to financial services and insurance activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NLD","Netherlands","CH4","Methane","S94","Activities of membership organisations","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,56,,
"LUX","Luxembourg","CH4","Methane","M69-M70","Legal and accounting activities; activities of head offices; management consultancy activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LUX","Luxembourg","CO2","Carbon dioxide","O","Public administration and defence; compulsory social security","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,28500,,
"NLD","Netherlands","CH4","Methane","S96","Other personal service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,29,,
"LUX","Luxembourg","CO2","Carbon dioxide","C10-C12","Manufacture of food products, beverages and tobacco products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,26800,,
"NOR","Norway","CH4","Methane","C20","Manufacture of chemicals and chemical products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","CH4","Methane","INV-TOTAL","Total emissions as reported to international conventions (UNFCCC and CLRTAP)","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,22997,,
"NOR","Norway","CO2","Carbon dioxide","A02","Forestry and logging","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,46232,,
"NLD","Netherlands","N2O","Nitrous oxide","H52","Warehousing and support activities for transportation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,19,,
"NOR","Norway","CH4","Methane","H50","Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,6815,,
"NOR","Norway","N2O","Nitrous oxide","NRA-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,441,,
"LUX","Luxembourg","N2O","Nitrous oxide","H49","Land transport and transport via pipelines","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,8,,
"NLD","Netherlands","CO2","Carbon dioxide","C18","Printing and reproduction of recorded media","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,73023,,
"NOR","Norway","N2O","Nitrous oxide","J62-J63","Computer programming, consultancy, and information service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","CH4","Methane","IND-TOTAL","Total Industry ISIC rev. 4","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,22457,,
"NLD","Netherlands","CH4","Methane","M73","Advertising and market research","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,9,,
"NOR","Norway","CH4","Methane","T","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NLD","Netherlands","N2O","Nitrous oxide","A","Agriculture, forestry and fishing","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,19534,,
"ITA","Italy","N2O","Nitrous oxide","N77","Rental and leasing activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5,,
"NLD","Netherlands","CO2","Carbon dioxide","N","Administrative and support service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2572006,,
"LUX","Luxembourg","CH4","Methane","P","Education","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5,,
"NLD","Netherlands","CH4","Methane","C10-C12","Manufacture of food products, beverages and tobacco products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,775,,
"NOR","Norway","CO2","Carbon dioxide","HH04","Housing, water, electricity, gas and other fuels","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,295520,,
"LUX","Luxembourg","N2O","Nitrous oxide","NRT-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","CO2","Carbon dioxide","C22","Manufacture of rubber and plastic products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,25100,,
"NOR","Norway","CO2","Carbon dioxide","C","Manufacturing","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,11291668,,
"NOR","Norway","N2O","Nitrous oxide","C25","Manufacture of fabricated metal products, except machinery and equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LUX","Luxembourg","CO2","Carbon dioxide","C29","Manufacture of motor vehicles, trailers and semi-trailers","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1000,,
"NLD","Netherlands","N2O","Nitrous oxide","M73","Advertising and market research","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"KOR","Korea","CO2","Carbon dioxide","C20","Manufacture of chemicals and chemical products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,61070600,,
"NOR","Norway","CH4","Methane","NRT-AIR","-  Air transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CH4","Methane","N80-N82","Security and investigation, service and landscape, office administrative and support activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LUX","Luxembourg","CO2","Carbon dioxide","R","Arts, entertainment and recreation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,18800,,
"NLD","Netherlands","CO2","Carbon dioxide","NRT-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5129630,,
"NLD","Netherlands","CH4","Methane","C27","Manufacture of electrical equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,31,,
"LUX","Luxembourg","N2O","Nitrous oxide","C17","Manufacture of paper and paper products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CO2","Carbon dioxide","Q86","Human health activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,31207,,
"NLD","Netherlands","N2O","Nitrous oxide","E37-E39","Sewerage, waste management, remediation activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,865,,
"NLD","Netherlands","CO2","Carbon dioxide","C17","Manufacture of paper and paper products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,775660,,
"LUX","Luxembourg","CO2","Carbon dioxide","IND-HH","Total Industries + Total Households","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,9292415,,
"NLD","Netherlands","CH4","Methane","C26","Manufacture of computer, electronic and optical products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,19,,
"LUX","Luxembourg","CO2","Carbon dioxide","NRA-FISH","-  National fishing vessels operating abroad","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CH4","Methane","S95","Repair of computers and personal and household goods","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CO2","Carbon dioxide","E","Water supply; sewerage, waste management and remediation activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,269333,,
"NLD","Netherlands","N2O","Nitrous oxide","HH07","Transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,684,,
"KOR","Korea","CH4","Methane","F","Construction","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5088,,
"NOR","Norway","CO2","Carbon dioxide","C22","Manufacture of rubber and plastic products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,34104,,
"NLD","Netherlands","CO2","Carbon dioxide","K64","Financial service activities, except insurance and pension funding","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,222495,,
"NOR","Norway","CO2","Carbon dioxide","H52","Warehousing and support activities for transportation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,259024,,
"NLD","Netherlands","N2O","Nitrous oxide","Q86","Human health activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,50,,
"LUX","Luxembourg","CH4","Methane","C31-C32","Manufacture of furniture; other manufacturing","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","CO2","Carbon dioxide","I","Accommodation and food service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,30600,,
"NLD","Netherlands","N2O","Nitrous oxide","F","Construction","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,56,,
"LUX","Luxembourg","N2O","Nitrous oxide","N","Administrative and support service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"NLD","Netherlands","CH4","Methane","C13-C15","Manufacture of textiles, wearing apparel and leather products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,21,,
"NOR","Norway","CO2","Carbon dioxide","L","Real estate activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,95966,,
"NOR","Norway","N2O","Nitrous oxide","J59-J60","Motion picture, video, television programme production; programming and broadcasting activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","N2O","Nitrous oxide","R90-R92","Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"ITA","Italy","N2O","Nitrous oxide","NRA-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,299,,
"NLD","Netherlands","CO2","Carbon dioxide","S95","Repair of computers and personal and household goods","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,27369,,
"LUX","Luxembourg","CO2","Carbon dioxide","C25","Manufacture of fabricated metal products, except machinery and equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,16000,,
"LUX","Luxembourg","N2O","Nitrous oxide","NRA-AIR","-  Air transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,128,,
"NLD","Netherlands","CH4","Methane","NRA-FISH","-  National fishing vessels operating abroad","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CH4","Methane","S96","Other personal service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"NOR","Norway","N2O","Nitrous oxide","R","Arts, entertainment and recreation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"ITA","Italy","N2O","Nitrous oxide","S95","Repair of computers and personal and household goods","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,3,,
"NOR","Norway","CH4","Methane","NRT-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NLD","Netherlands","N2O","Nitrous oxide","P","Education","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,4,,
"NOR","Norway","CO2","Carbon dioxide","O","Public administration and defence; compulsory social security","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,280756,,
"NOR","Norway","CO2","Carbon dioxide","E37-E39","Sewerage, waste management, remediation activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,265647,,
"LUX","Luxembourg","CH4","Methane","A","Agriculture, forestry and fishing","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,17812,,
"NLD","Netherlands","CH4","Methane","C28","Manufacture of machinery and equipment n.e.c.","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,64,,
"NOR","Norway","CH4","Methane","C18","Printing and reproduction of recorded media","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NLD","Netherlands","CO2","Carbon dioxide","H49","Land transport and transport via pipelines","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5549409,,
"LUX","Luxembourg","CO2","Carbon dioxide","C27","Manufacture of electrical equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,3500,,
"NOR","Norway","CH4","Methane","K64","Financial service activities, except insurance and pension funding","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","CO2","Carbon dioxide","C23","Manufacture of other non-metallic mineral products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1743733,,
"LUX","Luxembourg","CO2","Carbon dioxide","Q87-Q88","Residential care activities and social work activities without accommodation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,29900,,
"NLD","Netherlands","CO2","Carbon dioxide","C33","Repair and installation of machinery and equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,211363,,
"NOR","Norway","CH4","Methane","N78","Employment activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NLD","Netherlands","CH4","Methane","M72","Scientific research and development","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,9,,
"NOR","Norway","N2O","Nitrous oxide","NRA-FISH","-  National fishing vessels operating abroad","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","N2O","Nitrous oxide","S95","Repair of computers and personal and household goods","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"NOR","Norway","N2O","Nitrous oxide","C29","Manufacture of motor vehicles, trailers and semi-trailers","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","CO2","Carbon dioxide","M71","Architectural and engineering activities; technical testing and analysis","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,11500,,
"ITA","Italy","N2O","Nitrous oxide","NRA-AIR","-  Air transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,107,,
"LUX","Luxembourg","CH4","Methane","HH04","Housing, water, electricity, gas and other fuels","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,340,,
"NLD","Netherlands","CH4","Methane","IND-HH","Total Industries + Total Households","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,726933,,
"LUX","Luxembourg","N2O","Nitrous oxide","C33","Repair and installation of machinery and equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LUX","Luxembourg","N2O","Nitrous oxide","NRT-LAND","-  Land transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,172,,
