"","country","emi","rel.unc.min","rel.unc.max","sector","L1"
"2550","PAN",23.68756445,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2551","PER",161.844954118,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2552","PHL",1867.997786375,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2553","PNG",4.24221274,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2554","POL",166.145142395,0.860232526704263,0.860232526704263,"3.C.1","CH4"
"2555","PRI",0.061175086,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2556","PRK",40.73670275,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2557","PRT",8.025158765,0.860232526704263,0.860232526704263,"3.C.1","CH4"
"2558","PRY",304.92703625,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2559","PYF",0.048490823,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2560","QAT",0.020286502,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2561","REU",3.92170573,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2562","ROU",141.180970795,0.860232526704263,0.860232526704263,"3.C.1","CH4"
"2563","RUS",926.79366425,0.860232526704263,0.860232526704263,"3.C.1","CH4"
"2564","RWA",21.60034375,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2565","SAU",16.0090145,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2566","SCG",79.704655595,0.860232526704263,0.860232526704263,"3.C.1","CH4"
"2567","SDN",210.75778775,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2568","SEN",42.293681825,4.01778669663669,4.01778669663669,"3.C.1","CH4"
"2569","SGP",0.000161467,4.01778669663669,4.01778669663669,"3.C.1","CH4"
